ID,Model Probability,Model Predicted Label
901442,0.51689185333467,1
902242,0.5998082778271814,1
904044,0.5840271744843365,1
905147,0.5335311861072252,1
907656,0.47071099822512075,0
908860,0.4998792732057241,0
910241,0.46049378115405654,0
910443,0.5202196595091251,1
911849,0.43708730846347693,0
912447,0.5768615430694555,1
917255,0.45162292975691265,0
917558,0.5016516766631499,1
919966,0.44892615887403375,0
922854,0.5502369656876679,1
923755,0.4896127346438499,0
929464,0.43702226676551564,0
930449,0.49041993070606316,0
932554,0.4082413505672218,0
933253,0.5469024970223103,1
937160,0.512137407983885,1
942658,0.5611975819130862,1
943862,0.5526622675163103,1
947668,0.545243328479804,1
951457,0.44863387602513755,0
952863,0.4335718754631297,0
955465,0.4107701615834562,0
957974,0.4983088469115147,0
958976,0.5855111160149015,1
959574,0.5645500027847633,1
962058,0.4759889462950506,0
965367,0.5260048396159568,1
965771,0.5095916939163608,1
966975,0.44441906992670027,0
969476,0.4163500130377363,0
970764,0.4361909321086029,0
971160,0.466707311264159,0
972566,0.5610759438968262,1
973770,0.39880757968870223,0
978578,0.5317032135730996,1
979984,0.4585742060744964,0
983773,0.4686924491295389,0
984472,0.485105623811915,0
987074,0.4075420149595904,0
987983,0.47315943987416403,0
989987,0.5053441597438454,1
990366,0.31037062336337334,0
991267,0.44001586546540083,0
992673,0.4412715388135594,0
992774,0.5212818866471786,1
993675,0.5070582782481018,1
994273,0.5003903869748203,1
995174,0.45963174560338,0
996782,0.5151211474195303,1
